timestamp,tear_id,linha,turno,batch_id,roll_number,fabric_type,temperatura,umidade,vibracao,velocidade_rpm,metros_produzidos,status
2025-11-05T22:24:49,POWERLOOM-06,Linha-C,Night,800044,180,linen,27.1,58.8,1.75,1164,41,operando
2025-11-05T22:25:19,POWERLOOM-01,Linha-A,Night,800023,179,cotton,22.4,62.1,0.89,1157,40,operando
2025-11-05T22:25:19,POWERLOOM-02,Linha-A,Night,800038,176,cotton,29.3,63.6,1.25,1210,47,operando
2025-11-05T22:25:19,POWERLOOM-03,Linha-B,Night,800028,181,polyester,31.3,74.2,2.49,1159,41,operando
2025-11-05T22:25:19,POWERLOOM-04,Linha-B,Night,800033,177,polyester,31.1,70.7,2.12,1236,42,operando
2025-11-05T22:25:19,POWERLOOM-05,Linha-C,Night,800040,178,silk,21.9,71.8,1.05,1071,34,operando
2025-11-05T22:25:19,POWERLOOM-06,Linha-C,Night,800044,180,linen,29.3,58.2,1.53,1152,45,operando
2025-11-05T22:25:49,POWERLOOM-01,Linha-A,Night,800023,179,cotton,26.5,60.5,1.04,1179,42,operando
2025-11-05T22:25:49,POWERLOOM-02,Linha-A,Night,800038,176,cotton,26.3,62.9,1.64,1137,39,operando
2025-11-05T22:25:49,POWERLOOM-03,Linha-B,Night,800028,181,polyester,29.6,71.1,2.5,1245,42,operando
2025-11-05T22:25:49,POWERLOOM-04,Linha-B,Night,800033,177,polyester,25.3,67.4,1.69,1218,38,operando
2025-11-05T22:25:49,POWERLOOM-05,Linha-C,Night,800040,178,silk,26.4,71.7,0.87,1070,36,operando
2025-11-05T22:25:49,POWERLOOM-06,Linha-C,Night,800044,180,linen,27.4,67.0,1.65,1087,42,operando
2025-11-05T22:26:19,POWERLOOM-01,Linha-A,Night,800023,179,cotton,25.7,63.5,1.19,1167,41,operando
2025-11-05T22:26:19,POWERLOOM-02,Linha-A,Night,800038,176,cotton,27.7,63.0,1.3,1160,45,operando
2025-11-05T22:26:19,POWERLOOM-03,Linha-B,Night,800028,181,polyester,31.8,71.3,2.53,1200,41,operando
2025-11-05T22:26:19,POWERLOOM-04,Linha-B,Night,800033,177,polyester,33.0,72.7,1.77,1212,45,operando
2025-11-05T22:26:19,POWERLOOM-05,Linha-C,Night,800040,178,silk,26.2,74.6,1.13,1094,39,operando
2025-11-05T22:26:19,POWERLOOM-06,Linha-C,Night,800044,180,linen,28.7,60.3,1.33,1148,51,operando
2025-11-05T22:26:49,POWERLOOM-01,Linha-A,Night,800023,179,cotton,23.3,62.6,1.07,1200,41,operando
2025-11-05T22:26:49,POWERLOOM-02,Linha-A,Night,800038,176,cotton,28.5,62.4,1.38,1225,38,operando
2025-11-05T22:26:49,POWERLOOM-03,Linha-B,Night,800028,181,polyester,27.5,72.6,2.45,1151,42,operando
2025-11-05T22:26:49,POWERLOOM-04,Linha-B,Night,800033,177,polyester,28.3,66.1,1.99,1203,42,operando
2025-11-05T22:26:49,POWERLOOM-05,Linha-C,Night,800040,178,silk,22.9,70.3,1.04,1093,24,operando
2025-11-05T22:26:49,POWERLOOM-06,Linha-C,Night,800044,180,linen,27.5,57.5,1.73,1124,38,operando
2025-11-05T22:27:19,POWERLOOM-01,Linha-A,Night,800023,179,cotton,26.9,77.2,1.18,1054,41,operando
2025-11-05T22:27:19,POWERLOOM-02,Linha-A,Night,800038,176,cotton,24.7,69.2,1.71,1218,39,operando
2025-11-05T22:27:19,POWERLOOM-03,Linha-B,Night,800028,181,polyester,36.6,70.6,2.42,1236,42,operando
2025-11-05T22:27:19,POWERLOOM-04,Linha-B,Night,800033,177,polyester,26.8,71.6,1.67,1241,44,operando
2025-11-05T22:27:19,POWERLOOM-05,Linha-C,Night,800040,178,silk,20.8,74.1,1.15,1101,27,operando
2025-11-05T22:27:19,POWERLOOM-06,Linha-C,Night,800044,180,linen,30.3,58.4,1.73,1158,40,operando
2025-11-05T22:27:49,POWERLOOM-01,Linha-A,Night,800023,179,cotton,23.5,57.2,1.16,1054,42,operando
2025-11-05T22:27:49,POWERLOOM-02,Linha-A,Night,800038,176,cotton,26.6,66.6,1.6,1219,43,operando
2025-11-05T22:27:49,POWERLOOM-03,Linha-B,Night,800028,181,polyester,31.9,73.7,2.5,1224,47,operando
2025-11-05T22:27:49,POWERLOOM-04,Linha-B,Night,800033,177,polyester,28.3,66.7,1.75,1169,34,operando
2025-11-05T22:27:49,POWERLOOM-05,Linha-C,Night,800040,178,silk,22.6,74.4,1.02,1121,30,operando
2025-11-05T22:27:49,POWERLOOM-06,Linha-C,Night,800044,180,linen,24.2,59.8,1.75,1098,45,operando
2025-11-05T22:28:19,POWERLOOM-01,Linha-A,Night,800023,179,cotton,22.3,52.9,1.39,1156,42,operando
2025-11-05T22:28:19,POWERLOOM-02,Linha-A,Night,800038,176,cotton,31.2,60.0,1.49,1165,38,operando
2025-11-05T22:28:19,POWERLOOM-03,Linha-B,Night,800028,181,polyester,33.3,73.7,4.74,1230,42,alerta
2025-11-05T22:28:19,POWERLOOM-04,Linha-B,Night,800033,177,polyester,28.2,67.5,2.01,1193,44,operando
2025-11-05T22:28:19,POWERLOOM-05,Linha-C,Night,800040,178,silk,23.9,74.5,0.84,1110,41,operando
2025-11-05T22:28:19,POWERLOOM-06,Linha-C,Night,800044,180,linen,29.2,61.6,1.69,1115,48,operando
2025-11-05T22:28:49,POWERLOOM-01,Linha-A,Night,800023,179,cotton,27.4,62.7,1.33,1146,46,operando
2025-11-05T22:28:49,POWERLOOM-02,Linha-A,Night,800038,182,cotton,27.4,67.0,1.43,1179,34,operando
2025-11-05T22:28:49,POWERLOOM-03,Linha-B,Night,800028,181,polyester,35.7,71.6,2.8,1143,43,operando
2025-11-05T22:28:49,POWERLOOM-04,Linha-B,Night,800033,183,polyester,30.2,70.9,1.83,1252,47,operando
2025-11-05T22:28:49,POWERLOOM-05,Linha-C,Night,800040,178,silk,30.4,71.2,0.75,1121,33,operando
2025-11-05T22:28:49,POWERLOOM-06,Linha-C,Night,800044,180,linen,28.0,59.8,1.53,1133,39,operando
2025-11-05T22:29:19,POWERLOOM-01,Linha-A,Night,800023,184,cotton,27.8,60.1,1.55,1149,50,operando
2025-11-05T22:29:19,POWERLOOM-02,Linha-A,Night,800038,182,cotton,28.9,62.3,1.22,1159,40,operando
2025-11-05T22:29:19,POWERLOOM-03,Linha-B,Night,800028,181,polyester,32.4,72.2,2.53,1182,43,operando
2025-11-05T22:29:19,POWERLOOM-04,Linha-B,Night,800033,183,polyester,27.0,67.0,1.73,1276,48,operando
2025-11-05T22:29:19,POWERLOOM-05,Linha-C,Night,800040,178,silk,24.6,70.5,1.28,1163,39,operando
2025-11-05T22:29:19,POWERLOOM-06,Linha-C,Night,800047,185,linen,23.6,63.6,1.84,1155,43,operando
2025-11-05T22:29:49,POWERLOOM-01,Linha-A,Night,800023,184,cotton,26.7,63.1,1.18,1162,42,operando
2025-11-05T22:29:49,POWERLOOM-02,Linha-A,Night,800038,182,cotton,26.8,61.1,1.46,1230,41,operando
2025-11-05T22:29:49,POWERLOOM-03,Linha-B,Night,800028,186,polyester,32.6,64.9,2.33,1217,42,operando
2025-11-05T22:29:49,POWERLOOM-04,Linha-B,Night,800033,183,polyester,33.5,69.0,1.93,1184,42,operando
2025-11-05T22:29:49,POWERLOOM-05,Linha-C,Night,800040,178,silk,28.1,71.4,1.11,1144,35,operando
2025-11-05T22:29:49,POWERLOOM-06,Linha-C,Night,800047,185,linen,28.5,58.8,1.69,1116,42,operando
2025-11-05T22:30:19,POWERLOOM-01,Linha-A,Night,800023,184,cotton,24.8,64.4,0.96,1133,39,operando
2025-11-05T22:30:19,POWERLOOM-02,Linha-A,Night,800038,182,cotton,26.0,64.5,1.55,1199,37,operando
2025-11-05T22:30:19,POWERLOOM-03,Linha-B,Night,800028,186,polyester,29.3,67.3,2.3,1259,47,operando
2025-11-05T22:30:19,POWERLOOM-04,Linha-B,Night,800033,183,polyester,27.6,66.6,1.93,1145,33,operando
2025-11-05T22:30:19,POWERLOOM-05,Linha-C,Night,800040,187,silk,25.3,74.1,1.06,1115,31,operando
2025-11-05T22:30:19,POWERLOOM-06,Linha-C,Night,800047,185,linen,26.5,62.8,1.58,1167,44,operando
2025-11-05T22:30:49,POWERLOOM-01,Linha-A,Night,800023,184,cotton,25.5,62.8,1.24,1045,32,operando
2025-11-05T22:30:49,POWERLOOM-02,Linha-A,Night,800038,182,cotton,22.5,63.9,1.77,1156,45,operando
2025-11-05T22:30:49,POWERLOOM-03,Linha-B,Night,800028,186,polyester,35.4,62.4,2.32,1188,46,operando
2025-11-05T22:30:49,POWERLOOM-04,Linha-B,Night,800033,183,polyester,26.6,69.7,1.64,1181,37,operando
2025-11-05T22:30:49,POWERLOOM-05,Linha-C,Night,800040,187,silk,25.3,67.4,0.8,1034,30,operando
2025-11-05T22:30:49,POWERLOOM-06,Linha-C,Night,800047,185,linen,26.8,59.7,1.59,1132,46,operando
2025-11-05T22:31:19,POWERLOOM-01,Linha-A,Night,800023,184,cotton,27.6,57.9,1.33,1158,42,operando
2025-11-05T22:31:19,POWERLOOM-02,Linha-A,Night,800038,182,cotton,26.0,68.8,1.37,1180,46,operando
2025-11-05T22:31:19,POWERLOOM-03,Linha-B,Night,800028,186,polyester,33.5,67.6,2.41,1248,44,operando
2025-11-05T22:31:19,POWERLOOM-04,Linha-B,Night,800033,183,polyester,28.7,66.7,1.41,1187,46,operando
2025-11-05T22:31:19,POWERLOOM-05,Linha-C,Night,800040,187,silk,26.4,72.4,1.04,1110,40,operando
2025-11-05T22:31:19,POWERLOOM-06,Linha-C,Night,800047,185,linen,27.6,56.8,1.72,1160,43,operando
2025-11-05T22:31:49,POWERLOOM-01,Linha-A,Night,800023,184,cotton,24.2,70.7,1.13,1103,37,operando
2025-11-05T22:31:49,POWERLOOM-02,Linha-A,Night,800038,182,cotton,29.0,63.1,1.51,1191,39,operando
2025-11-05T22:31:49,POWERLOOM-03,Linha-B,Night,800028,186,polyester,32.6,70.5,2.65,1213,39,operando
2025-11-05T22:31:49,POWERLOOM-04,Linha-B,Night,800033,183,polyester,31.0,71.5,1.95,1236,43,operando
2025-11-05T22:31:49,POWERLOOM-05,Linha-C,Night,800040,187,silk,23.8,78.6,0.98,1085,39,operando
2025-11-05T22:31:49,POWERLOOM-06,Linha-C,Night,800047,185,linen,27.1,57.8,1.55,1129,45,operando
2025-11-05T22:32:19,POWERLOOM-01,Linha-A,Night,800023,184,cotton,22.8,61.1,1.3,1157,40,operando
2025-11-05T22:32:19,POWERLOOM-02,Linha-A,Night,800038,182,cotton,24.0,62.1,1.48,1124,39,operando
2025-11-05T22:32:19,POWERLOOM-03,Linha-B,Night,800028,186,polyester,35.9,67.3,2.2,1146,43,operando
2025-11-05T22:32:19,POWERLOOM-04,Linha-B,Night,800033,183,polyester,28.8,69.5,1.81,1155,42,operando
2025-11-05T22:32:19,POWERLOOM-05,Linha-C,Night,800040,187,silk,25.4,76.7,1.22,1092,35,operando
2025-11-05T22:32:19,POWERLOOM-06,Linha-C,Night,800047,185,linen,28.7,61.7,1.4,1094,46,operando
2025-11-05T22:32:49,POWERLOOM-01,Linha-A,Night,800023,184,cotton,29.3,63.3,1.17,1125,41,operando
2025-11-05T22:32:49,POWERLOOM-02,Linha-A,Night,800038,182,cotton,27.3,60.4,1.36,1143,37,operando
2025-11-05T22:32:49,POWERLOOM-03,Linha-B,Night,800028,186,polyester,32.0,71.2,2.59,1293,39,operando
2025-11-05T22:32:49,POWERLOOM-04,Linha-B,Night,800033,183,polyester,33.1,68.5,1.7,1194,46,operando
